volts,time,
2333,12:39:53:316,
1927,12:39:53:321,
2237,12:39:53:326,
2249,12:39:53:331,
2129,12:39:53:336,
2285,12:39:53:341,
2221,12:39:53:346,
2299,12:39:53:351,
2319,12:39:53:356,
2122,12:39:53:361,
2223,12:39:53:366,
2205,12:39:53:371,
2187,12:39:53:376,
2247,12:39:53:381,
2097,12:39:53:386,
2261,12:39:53:391,
2259,12:39:53:398,
2263,12:39:53:401,
2300,12:39:53:406,
2115,12:39:53:411,
2271,12:39:53:417,
2027,12:39:53:421,
2149,12:39:53:428,
2275,12:39:53:431,
2065,12:39:53:436,
2259,12:39:53:441,
2263,12:39:53:446,
2272,12:39:53:452,
2393,12:39:53:456,
2329,12:39:53:462,
2403,12:39:53:467,
2467,12:39:53:472,
2347,12:39:53:476,
2401,12:39:53:481,
2256,12:39:53:486,
2383,12:39:53:491,
2366,12:39:53:496,
2320,12:39:53:501,
2512,12:39:53:506,
2254,12:39:53:511,
2416,12:39:53:516,
2413,12:39:53:521,
2403,12:39:53:526,
2395,12:39:53:531,
2262,12:39:53:536,
2418,12:39:53:541,
2384,12:39:53:546,
2390,12:39:53:552,
2455,12:39:53:556,
2224,12:39:53:561,
2375,12:39:53:566,
2342,12:39:53:571,
2353,12:39:53:576,
1926,12:39:53:584,
2093,12:39:53:587,
2179,12:39:53:591,
2155,12:39:53:596,
2151,12:39:53:601,
2203,12:39:53:606,
2129,12:39:53:611,
2147,12:39:53:621,
2198,12:39:53:621,
2203,12:39:53:626,
2243,12:39:53:631,
2068,12:39:53:636,
2181,12:39:53:641,
2235,12:39:53:647,
2225,12:39:53:651,
2146,12:39:53:656,
2033,12:39:53:662,
2182,12:39:53:666,
2223,12:39:53:670,
2215,12:39:53:676,
2252,12:39:53:681,
2155,12:39:53:686,
2279,12:39:53:691,
2205,12:39:53:696,
2135,12:39:53:701,
2295,12:39:53:707,
2125,12:39:53:711,
2256,12:39:53:716,
2288,12:39:53:721,
2255,12:39:53:726,
2281,12:39:53:731,
2130,12:39:53:736,
2139,12:39:53:741,
2227,12:39:53:746,
2160,12:39:53:751,
2249,12:39:53:756,
2004,12:39:53:761,
2096,12:39:53:766,
2107,12:39:53:771,
1979,12:39:53:776,
2160,12:39:53:781,
1949,12:39:53:786,
1904,12:39:53:791,
2065,12:39:53:796,
2640,12:39:53:801,
2291,12:39:53:806,
2005,12:39:53:811,
2290,12:39:53:816,
2229,12:39:53:821,
2071,12:39:53:826,
2261,12:39:53:833,
2123,12:39:53:836,
2247,12:39:53:841,
2359,12:39:53:846,
2499,12:39:53:851,
2467,12:39:53:856,
2191,12:39:53:861,
2128,12:39:53:866,
2346,12:39:53:871,
2335,12:39:53:876,
2559,12:39:53:881,
2369,12:39:53:886,
2487,12:39:53:891,
2481,12:39:53:896,
2307,12:39:53:901,
2495,12:39:53:906,
2327,12:39:53:911,
2453,12:39:53:916,
2489,12:39:53:921,
2453,12:39:53:927,
2386,12:39:53:931,
2235,12:39:53:936,
2063,12:39:53:941,
2305,12:39:53:946,
2251,12:39:53:951,
2162,12:39:53:958,
2005,12:39:53:961,
2119,12:39:53:966,
2173,12:39:53:971,
2078,12:39:53:976,
2252,12:39:53:981,
2022,12:39:53:985,
1901,12:39:53:990,
2231,12:39:53:996,
2085,12:39:54:000,
2416,12:39:54:006,
2027,12:39:54:011,
2209,12:39:54:016,
2159,12:39:54:021,
1984,12:39:54:026,
2326,12:39:54:031,
2225,12:39:54:036,
2132,12:39:54:041,
2320,12:39:54:046,
2136,12:39:54:052,
1982,12:39:54:056,
2014,12:39:54:062,
2359,12:39:54:066,
2671,12:39:54:071,
2494,12:39:54:076,
2629,12:39:54:080,
2513,12:39:54:086,
2517,12:39:54:091,
2591,12:39:54:096,
2431,12:39:54:101,
2447,12:39:54:106,
2263,12:39:54:111,
2373,12:39:54:116,
2527,12:39:54:121,
2326,12:39:54:126,
2463,12:39:54:131,
2320,12:39:54:136,
2319,12:39:54:141,
1945,12:39:54:146,
2213,12:39:54:151,
2340,12:39:54:156,
2081,12:39:54:161,
2241,12:39:54:166,
2191,12:39:54:171,
2000,12:39:54:178,
2171,12:39:54:181,
2112,12:39:54:186,
2302,12:39:54:191,
2278,12:39:54:196,
2107,12:39:54:201,
2158,12:39:54:206,
1973,12:39:54:211,
2137,12:39:54:216,
2389,12:39:54:221,
2559,12:39:54:226,
2461,12:39:54:231,
2339,12:39:54:236,
2317,12:39:54:241,
2114,12:39:54:246,
2231,12:39:54:251,
2274,12:39:54:256,
1968,12:39:54:261,
2199,12:39:54:266,
2323,12:39:54:272,
2097,12:39:54:276,
2313,12:39:54:281,
2227,12:39:54:286,
3411,12:39:54:291,
2639,12:39:54:296,
2399,12:39:54:302,
2669,12:39:54:306,
2435,12:39:54:311,
2509,12:39:54:316,
2605,12:39:54:321,
2431,12:39:54:326,
2513,12:39:54:331,
2405,12:39:54:336,
2559,12:39:54:341,
2615,12:39:54:346,
2512,12:39:54:351,
2625,12:39:54:356,
2353,12:39:54:361,
2445,12:39:54:366,
2559,12:39:54:371,
2350,12:39:54:376,
2513,12:39:54:381,
2199,12:39:54:386,
2311,12:39:54:391,
2199,12:39:54:396,
2079,12:39:54:401,
2223,12:39:54:406,
1965,12:39:54:411,
2083,12:39:54:416,
2096,12:39:54:421,
1883,12:39:54:429,
1840,12:39:54:431,
1795,12:39:54:436,
1693,12:39:54:441,
2175,12:39:54:446,
1967,12:39:54:451,
1939,12:39:54:456,
1800,12:39:54:461,
2109,12:39:54:466,
2141,12:39:54:471,
1901,12:39:54:476,
2064,12:39:54:481,
1987,12:39:54:486,
2002,12:39:54:491,
2343,12:39:54:496,
2108,12:39:54:501,
3455,12:39:54:506,
2467,12:39:54:511,
2514,12:39:54:516,
2538,12:39:54:523,
2314,12:39:54:526,
2727,12:39:54:531,
2495,12:39:54:536,
2735,12:39:54:541,
2751,12:39:54:546,
2587,12:39:54:553,
2695,12:39:54:556,
2395,12:39:54:561,
2595,12:39:54:566,
2609,12:39:54:571,
2390,12:39:54:576,
2583,12:39:54:581,
2382,12:39:54:586,
2555,12:39:54:591,
2672,12:39:54:596,
2494,12:39:54:601,
2399,12:39:54:606,
2219,12:39:54:611,
2288,12:39:54:617,
2283,12:39:54:621,
2128,12:39:54:626,
2405,12:39:54:631,
2238,12:39:54:636,
2343,12:39:54:641,
2346,12:39:54:646,
2256,12:39:54:650,
2033,12:39:54:655,
1914,12:39:54:661,
2046,12:39:54:666,
2160,12:39:54:671,
1949,12:39:54:678,
2165,12:39:54:681,
2105,12:39:54:686,
2199,12:39:54:691,
2361,12:39:54:696,
2437,12:39:54:701,
2711,12:39:54:706,
2483,12:39:54:711,
2614,12:39:54:716,
2559,12:39:54:721,
2355,12:39:54:726,
2559,12:39:54:731,
2409,12:39:54:736,
2515,12:39:54:741,
2595,12:39:54:746,
2494,12:39:54:751,
2483,12:39:54:756,
2311,12:39:54:761,
2358,12:39:54:766,
2598,12:39:54:771,
2387,12:39:54:776,
2533,12:39:54:781,
2251,12:39:54:786,
2291,12:39:54:791,
1927,12:39:54:796,
2274,12:39:54:803,
2514,12:39:54:806,
2295,12:39:54:811,
2396,12:39:54:816,
2288,12:39:54:821,
2210,12:39:54:825,
2221,12:39:54:830,
2077,12:39:54:835,
1841,12:39:54:840,
2213,12:39:54:845,
2037,12:39:54:850,
2166,12:39:54:855,
1955,12:39:54:860,
2031,12:39:54:866,
2128,12:39:54:871,
1929,12:39:54:876,
2123,12:39:54:881,
2027,12:39:54:885,
1945,12:39:54:890,
2255,12:39:54:896,
2059,12:39:54:900,
1982,12:39:54:905,
1855,12:39:54:910,
2015,12:39:54:915,
1750,12:39:54:920,
1619,12:39:54:928,
2327,12:39:54:930,
2045,12:39:54:936,
1921,12:39:54:940,
2299,12:39:54:946,
2091,12:39:54:951,
2163,12:39:54:956,
2033,12:39:54:961,
2919,12:39:54:966,
2555,12:39:54:971,
2275,12:39:54:976,
2391,12:39:54:981,
1832,12:39:54:986,
1991,12:39:54:991,
2471,12:39:54:996,
2517,12:39:55:001,
2442,12:39:55:006,
2306,12:39:55:011,
2522,12:39:55:016,
2499,12:39:55:022,
2269,12:39:55:026,
2599,12:39:55:031,
2352,12:39:55:036,
2271,12:39:55:041,
2309,12:39:55:046,
2135,12:39:55:053,
2747,12:39:55:056,
2471,12:39:55:061,
2623,12:39:55:066,
2629,12:39:55:071,
2372,12:39:55:076,
2481,12:39:55:081,
2399,12:39:55:086,
2517,12:39:55:091,
2559,12:39:55:096,
2334,12:39:55:101,
2691,12:39:55:106,
2289,12:39:55:111,
2383,12:39:55:117,
2591,12:39:55:121,
2306,12:39:55:126,
2493,12:39:55:131,
2448,12:39:55:136,
2539,12:39:55:141,
2640,12:39:55:149,
2417,12:39:55:151,
2091,12:39:55:156,
1770,12:39:55:161,
1989,12:39:55:166,
2042,12:39:55:171,
1840,12:39:55:178,
1965,12:39:55:181,
1904,12:39:55:186,
2171,12:39:55:191,
2416,12:39:55:196,
2615,12:39:55:201,
2291,12:39:55:206,
1846,12:39:55:211,
2182,12:39:55:216,
2239,12:39:55:221,
2010,12:39:55:226,
2399,12:39:55:231,
1991,12:39:55:236,
1824,12:39:55:241,
2316,12:39:55:246,
2032,12:39:55:251,
2118,12:39:55:256,
1889,12:39:55:261,
2059,12:39:55:266,
1733,12:39:55:271,
1728,12:39:55:276,
2096,12:39:55:281,
1861,12:39:55:286,
2025,12:39:55:291,
2403,12:39:55:296,
2117,12:39:55:303,
2629,12:39:55:306,
2205,12:39:55:311,
2382,12:39:55:316,
2390,12:39:55:321,
1913,12:39:55:326,
2131,12:39:55:331,
2156,12:39:55:336,
2677,12:39:55:341,
2559,12:39:55:346,
2317,12:39:55:351,
2319,12:39:55:356,
1298,12:39:55:361,
2335,12:39:55:366,
2702,12:39:55:371,
2381,12:39:55:376,
2670,12:39:55:381,
2390,12:39:55:386,
2154,12:39:55:391,
2098,12:39:55:396,
1933,12:39:55:401,
2309,12:39:55:406,
2032,12:39:55:410,
2148,12:39:55:415,
2339,12:39:55:420,
2096,12:39:55:427,
2289,12:39:55:430,
2099,12:39:55:435,
2064,12:39:55:440,
2548,12:39:55:445,
2453,12:39:55:450,
2197,12:39:55:455,
1805,12:39:55:460,
2165,12:39:55:465,
2297,12:39:55:470,
2138,12:39:55:475,
2353,12:39:55:481,
2015,12:39:55:486,
1967,12:39:55:491,
2029,12:39:55:496,
1924,12:39:55:501,
1971,12:39:55:506,
1712,12:39:55:511,
2007,12:39:55:516,
2177,12:39:55:522,
2035,12:39:55:526,
2301,12:39:55:531,
2074,12:39:55:535,
2064,12:39:55:540,
2414,12:39:55:545,
2174,12:39:55:551,
3071,12:39:55:555,
2287,12:39:55:561,
2378,12:39:55:565,
2747,12:39:55:570,
2403,12:39:55:575,
2723,12:39:55:582,
2599,12:39:55:585,
2525,12:39:55:590,
2895,12:39:55:595,
2543,12:39:55:600,
2559,12:39:55:605,
2363,12:39:55:610,
2653,12:39:55:615,
2751,12:39:55:620,
2414,12:39:55:625,
2861,12:39:55:631,
2709,12:39:55:635,
2622,12:39:55:640,
2800,12:39:55:646,
2459,12:39:55:650,
2341,12:39:55:655,
2000,12:39:55:661,
2270,12:39:55:666,
2262,12:39:55:671,
2044,12:39:55:678,
2247,12:39:55:681,
2022,12:39:55:686,
1997,12:39:55:691,
2108,12:39:55:695,
1963,12:39:55:700,
2121,12:39:55:705,
2311,12:39:55:710,
2727,12:39:55:715,
3071,12:39:55:720,
2815,12:39:55:725,
3103,12:39:55:730,
2741,12:39:55:735,
2719,12:39:55:740,
3001,12:39:55:745,
2815,12:39:55:750,
2943,12:39:55:755,
2707,12:39:55:760,
2841,12:39:55:765,
2935,12:39:55:770,
2863,12:39:55:775,
2847,12:39:55:780,
2699,12:39:55:785,
2735,12:39:55:790,
2800,12:39:55:795,
2719,12:39:55:801,
2734,12:39:55:806,
2512,12:39:55:811,
2607,12:39:55:816,
2783,12:39:55:821,
2591,12:39:55:826,
2653,12:39:55:831,
2462,12:39:55:836,
2399,12:39:55:841,
2546,12:39:55:850,
2365,12:39:55:850,
2352,12:39:55:855,
1951,12:39:55:861,
2039,12:39:55:866,
2205,12:39:55:871,
1968,12:39:55:878,
2288,12:39:55:881,
2139,12:39:55:886,
1925,12:39:55:891,
2341,12:39:55:896,
2182,12:39:55:901,
2167,12:39:55:906,
1862,12:39:55:911,
2012,12:39:55:916,
2237,12:39:55:921,
1972,12:39:55:926,
2411,12:39:55:931,
2371,12:39:55:936,
2224,12:39:55:940,
2127,12:39:55:945,
1849,12:39:55:950,
1992,12:39:55:956,
2141,12:39:55:960,
2000,12:39:55:965,
2113,12:39:55:971,
2000,12:39:55:976,
2337,12:39:55:981,
2027,12:39:55:986,
2059,12:39:55:990,
2169,12:39:55:995,
1984,12:39:56:000,
2096,12:39:56:006,
1796,12:39:56:010,
1957,12:39:56:016,
2231,12:39:56:021,
1975,12:39:56:026,
2032,12:39:56:031,
1983,12:39:56:036,
1978,12:39:56:041,
2146,12:39:56:046,
1955,12:39:56:051,
2032,12:39:56:056,
1735,12:39:56:061,
1915,12:39:56:066,
2075,12:39:56:070,
1892,12:39:56:075,
2275,12:39:56:081,
1971,12:39:56:085,
2089,12:39:56:090,
2467,12:39:56:095,
2196,12:39:56:100,
2371,12:39:56:105,
2247,12:39:56:110,
2463,12:39:56:115,
2487,12:39:56:120,
2230,12:39:56:125,
2331,12:39:56:130,
2039,12:39:56:136,
2085,12:39:56:141,
2481,12:39:56:146,
2431,12:39:56:151,
2289,12:39:56:156,
1407,12:39:56:161,
2057,12:39:56:166,
2032,12:39:56:171,
1890,12:39:56:176,
2243,12:39:56:181,
1959,12:39:56:186,
2133,12:39:56:191,
2229,12:39:56:196,
2027,12:39:56:201,
2126,12:39:56:206,
1836,12:39:56:211,
1970,12:39:56:216,
2383,12:39:56:221,
2119,12:39:56:226,
2963,12:39:56:231,
2385,12:39:56:235,
2469,12:39:56:240,
3005,12:39:56:245,
2630,12:39:56:250,
2522,12:39:56:255,
2351,12:39:56:260,
2559,12:39:56:265,
2914,12:39:56:270,
2527,12:39:56:275,
2799,12:39:56:280,
2749,12:39:56:285,
2768,12:39:56:290,
2943,12:39:56:295,
2609,12:39:56:300,
2639,12:39:56:306,
2215,12:39:56:311,
2559,12:39:56:316,
2559,12:39:56:321,
2239,12:39:56:326,
2279,12:39:56:331,
2033,12:39:56:336,
2021,12:39:56:341,
2465,12:39:56:353,
2213,12:39:56:353,
1985,12:39:56:356,
1853,12:39:56:362,
2083,12:39:56:365,
2160,12:39:56:370,
1947,12:39:56:375,
2322,12:39:56:380,
2063,12:39:56:385,
2026,12:39:56:390,
2205,12:39:56:395,
2015,12:39:56:400,
2230,12:39:56:405,
2089,12:39:56:411,
2672,12:39:56:416,
2883,12:39:56:421,
2519,12:39:56:426,
2755,12:39:56:431,
2450,12:39:56:436,
2350,12:39:56:440,
2423,12:39:56:445,
2315,12:39:56:450,
2385,12:39:56:455,
2069,12:39:56:460,
2096,12:39:56:465,
2227,12:39:56:471,
2010,12:39:56:476,
2239,12:39:56:481,
2015,12:39:56:487,
2066,12:39:56:491,
2535,12:39:56:496,
2435,12:39:56:501,
2483,12:39:56:506,
2250,12:39:56:511,
2285,12:39:56:517,
1773,12:39:56:521,
2006,12:39:56:526,
2181,12:39:56:531,
2167,12:39:56:535,
2077,12:39:56:540,
2475,12:39:56:545,
2199,12:39:56:550,
2139,12:39:56:555,
1954,12:39:56:560,
2109,12:39:56:565,
2214,12:39:56:571,
2029,12:39:56:576,
2239,12:39:56:581,
1990,12:39:56:586,
2142,12:39:56:591,
2384,12:39:56:596,
2155,12:39:56:601,
3255,12:39:56:606,
2311,12:39:56:613,
2386,12:39:56:616,
2627,12:39:56:621,
2320,12:39:56:626,
2449,12:39:56:630,
774,12:39:56:635,
2006,12:39:56:640,
2275,12:39:56:645,
2096,12:39:56:650,
2096,12:39:56:655,
1971,12:39:56:661,
2787,12:39:56:666,
2640,12:39:56:671,
2320,12:39:56:676,
2833,12:39:56:681,
2442,12:39:56:686,
2311,12:39:56:692,
2819,12:39:56:696,
2448,12:39:56:701,
2494,12:39:56:706,
2239,12:39:56:711,
2339,12:39:56:716,
2285,12:39:56:723,
2175,12:39:56:726,
2421,12:39:56:731,
2226,12:39:56:736,
2149,12:39:56:741,
2499,12:39:56:746,
2431,12:39:56:751,
2557,12:39:56:756,
2315,12:39:56:761,
2821,12:39:56:766,
2947,12:39:56:771,
2541,12:39:56:776,
2814,12:39:56:781,
2410,12:39:56:786,
2335,12:39:56:791,
2667,12:39:56:796,
2448,12:39:56:801,
2875,12:39:56:805,
2559,12:39:56:810,
2639,12:39:56:815,
3043,12:39:56:820,
2815,12:39:56:825,
3047,12:39:56:830,
2859,12:39:56:835,
2861,12:39:56:840,
2975,12:39:56:845,
2767,12:39:56:850,
2897,12:39:56:855,
2671,12:39:56:862,
2768,12:39:56:865,
2855,12:39:56:870,
2757,12:39:56:875,
2723,12:39:56:880,
2527,12:39:56:885,
2333,12:39:56:890,
2609,12:39:56:895,
2335,12:39:56:900,
2259,12:39:56:905,
2026,12:39:56:911,
2261,12:39:56:916,
2293,12:39:56:921,
2039,12:39:56:926,
2410,12:39:56:931,
2371,12:39:56:936,
2367,12:39:56:941,
1962,12:39:56:945,
2079,12:39:56:950,
2239,12:39:56:955,
1994,12:39:56:960,
2487,12:39:56:965,
2479,12:39:56:972,
2192,12:39:56:976,
2315,12:39:56:981,
2135,12:39:56:986,
2041,12:39:56:991,
2302,12:39:56:996,
2098,12:39:57:001,
2099,12:39:57:006,
1808,12:39:57:011,
2014,12:39:57:018,
2426,12:39:57:021,
2559,12:39:57:026,
2481,12:39:57:031,
2194,12:39:57:036,
2207,12:39:57:041,
2257,12:39:57:045,
1947,12:39:57:050,
2272,12:39:57:055,
2060,12:39:57:060,
3035,12:39:57:065,
2667,12:39:57:070,
2417,12:39:57:075,
2591,12:39:57:080,
2337,12:39:57:085,
2353,12:39:57:090,
1690,12:39:57:095,
2160,12:39:57:100,
2283,12:39:57:105,
2019,12:39:57:111,
1859,12:39:57:115,
2321,12:39:57:120,
2081,12:39:57:125,
2096,12:39:57:130,
1813,12:39:57:135,
1975,12:39:57:140,
2318,12:39:57:145,
2067,12:39:57:150,
2282,12:39:57:155,
2145,12:39:57:160,
2707,12:39:57:165,
2543,12:39:57:170,
2257,12:39:57:176,
2685,12:39:57:181,
2431,12:39:57:186,
2431,12:39:57:191,
2679,12:39:57:195,
2431,12:39:57:200,
2291,12:39:57:205,
2255,12:39:57:210,
2314,12:39:57:215,
2165,12:39:57:220,
1963,12:39:57:225,
2454,12:39:57:230,
2204,12:39:57:235,
2112,12:39:57:240,
2370,12:39:57:245,
2191,12:39:57:252,
2943,12:39:57:255,
2407,12:39:57:260,
2834,12:39:57:265,
2455,12:39:57:270,
2176,12:39:57:275,
2022,12:39:57:280,
1923,12:39:57:285,
1808,12:39:57:290,
2139,12:39:57:295,
1904,12:39:57:301,
2183,12:39:57:305,
1771,12:39:57:310,
2035,12:39:57:315,
2174,12:39:57:320,
2030,12:39:57:325,
2262,12:39:57:330,
2000,12:39:57:335,
1953,12:39:57:340,
2161,12:39:57:345,
1935,12:39:57:350,
2119,12:39:57:355,
1927,12:39:57:360,
2370,12:39:57:365,
2549,12:39:57:370,
2225,12:39:57:375,
2399,12:39:57:381,
2042,12:39:57:386,
2047,12:39:57:390,
2386,12:39:57:396,
2135,12:39:57:400,
2187,12:39:57:406,
1922,12:39:57:411,
2182,12:39:57:416,
2175,12:39:57:421,
1970,12:39:57:425,
2229,12:39:57:430,
2055,12:39:57:435,
1942,12:39:57:441,
2386,12:39:57:446,
2126,12:39:57:451,
2221,12:39:57:456,
2107,12:39:57:461,
2096,12:39:57:466,
2087,12:39:57:471,
1885,12:39:57:476,
2482,12:39:57:481,
2461,12:39:57:487,
2667,12:39:57:491,
2925,12:39:57:495,
2655,12:39:57:500,
2811,12:39:57:505,
2493,12:39:57:510,
2659,12:39:57:516,
2499,12:39:57:521,
2253,12:39:57:526,
2387,12:39:57:532,
1990,12:39:57:535,
1936,12:39:57:540,
2228,12:39:57:545,
1997,12:39:57:550,
2098,12:39:57:555,
1910,12:39:57:560,
2141,12:39:57:565,
2325,12:39:57:570,
2073,12:39:57:575,
2353,12:39:57:580,
2275,12:39:57:585,
2224,12:39:57:590,
2180,12:39:57:595,
1984,12:39:57:600,
1991,12:39:57:605,
1761,12:39:57:610,
1967,12:39:57:615,
2214,12:39:57:620,
1991,12:39:57:627,
2941,12:39:57:630,
2319,12:39:57:635,
2355,12:39:57:640,
1722,12:39:57:645,
2083,12:39:57:650,
2323,12:39:57:655,
2138,12:39:57:660,
2517,12:39:57:665,
2602,12:39:57:670,
2301,12:39:57:675,
2671,12:39:57:680,
2365,12:39:57:685,
2353,12:39:57:690,
2659,12:39:57:695,
2359,12:39:57:700,
2671,12:39:57:711,
2399,12:39:57:711,
2544,12:39:57:715,
2559,12:39:57:721,
2299,12:39:57:725,
2074,12:39:57:730,
2271,12:39:57:735,
2731,12:39:57:740,
2930,12:39:57:745,
2666,12:39:57:751,
2547,12:39:57:756,
2295,12:39:57:761,
2451,12:39:57:766,
2342,12:39:57:771,
2032,12:39:57:776,
2178,12:39:57:781,
2145,12:39:57:786,
2771,12:39:57:791,
2875,12:39:57:798,
2587,12:39:57:801,
2441,12:39:57:806,
2219,12:39:57:811,
2448,12:39:57:815,
2465,12:39:57:820,
2175,12:39:57:825,
2117,12:39:57:830,
1856,12:39:57:835,
1968,12:39:57:840,
2485,12:39:57:845,
3214,12:39:57:850,
2327,12:39:57:855,
1535,12:39:57:860,
2181,12:39:57:865,
2555,12:39:57:870,
2511,12:39:57:875,
2779,12:39:57:880,
2703,12:39:57:885,
2703,12:39:57:890,
2843,12:39:57:895,
2676,12:39:57:900,
2815,12:39:57:907,
2663,12:39:57:910,
2687,12:39:57:915,
2781,12:39:57:920,
2627,12:39:57:925,
2607,12:39:57:930,
2539,12:39:57:935,
2595,12:39:57:940,
2704,12:39:57:945,
2559,12:39:57:950,
2635,12:39:57:955,
2335,12:39:57:960,
2522,12:39:57:965,
2371,12:39:57:970,
2181,12:39:57:975,
2415,12:39:57:980,
2359,12:39:57:985,
2193,12:39:57:990,
2222,12:39:57:995,
2038,12:39:58:001,
2067,12:39:58:005,
1926,12:39:58:010,
2014,12:39:58:015,
2224,12:39:58:020,
1982,12:39:58:025,
2393,12:39:58:031,
2154,12:39:58:035,
2075,12:39:58:040,
2301,12:39:58:045,
2090,12:39:58:050,
2067,12:39:58:055,
1827,12:39:58:063,
2043,12:39:58:065,
2030,12:39:58:070,
1819,12:39:58:075,
2128,12:39:58:080,
1936,12:39:58:085,
1948,12:39:58:090,
2384,12:39:58:095,
2208,12:39:58:100,
2288,12:39:58:105,
1968,12:39:58:110,
2131,12:39:58:115,
2187,12:39:58:120,
1989,12:39:58:125,
2218,12:39:58:130,
2009,12:39:58:135,
1951,12:39:58:140,
2237,12:39:58:145,
2103,12:39:58:150,
2161,12:39:58:156,
1952,12:39:58:161,
2205,12:39:58:166,
2135,12:39:58:171,
1942,12:39:58:176,
2357,12:39:58:181,
2037,12:39:58:186,
1942,12:39:58:191,
2290,12:39:58:196,
2067,12:39:58:201,
2290,12:39:58:206,
2032,12:39:58:211,
2124,12:39:58:216,
2063,12:39:58:221,
1883,12:39:58:226,
2399,12:39:58:231,
2382,12:39:58:236,
2710,12:39:58:241,
2787,12:39:58:246,
2442,12:39:58:251,
2481,12:39:58:256,
2190,12:39:58:261,
2133,12:39:58:266,
2109,12:39:58:271,
1899,12:39:58:276,
2089,12:39:58:281,
1863,12:39:58:286,
1895,12:39:58:291,
2372,12:39:58:296,
2031,12:39:58:300,
2228,12:39:58:305,
1806,12:39:58:310,
2007,12:39:58:315,
2086,12:39:58:320,
1891,12:39:58:327,
2289,12:39:58:330,
2431,12:39:58:335,
2642,12:39:58:340,
2887,12:39:58:345,
2515,12:39:58:350,
2739,12:39:58:355,
2485,12:39:58:360,
2443,12:39:58:365,
2661,12:39:58:370,
2320,12:39:58:375,
2775,12:39:58:380,
2623,12:39:58:385,
2447,12:39:58:390,
2707,12:39:58:395,
2370,12:39:58:400,
2559,12:39:58:405,
2205,12:39:58:410,
2350,12:39:58:415,
2089,12:39:58:420,
1904,12:39:58:425,
2153,12:39:58:430,
1993,12:39:58:435,
2000,12:39:58:440,
2527,12:39:58:445,
2221,12:39:58:452,
2239,12:39:58:455,
2021,12:39:58:460,
2223,12:39:58:465,
2271,12:39:58:470,
2851,12:39:58:475,
2323,12:39:58:480,
1388,12:39:58:485,
1868,12:39:58:490,
2199,12:39:58:495,
2000,12:39:58:500,
2366,12:39:58:505,
2103,12:39:58:510,
2138,12:39:58:515,
2454,12:39:58:520,
2371,12:39:58:525,
2587,12:39:58:530,
2341,12:39:58:535,
2203,12:39:58:540,
2009,12:39:58:546,
2005,12:39:58:550,
2195,12:39:58:555,
1950,12:39:58:560,
2151,12:39:58:565,
2449,12:39:58:570,
2393,12:39:58:577,
2741,12:39:58:580,
2402,12:39:58:585,
2515,12:39:58:590,
2942,12:39:58:595,
2655,12:39:58:600,
2827,12:39:58:605,
2461,12:39:58:610,
2544,12:39:58:615,
2439,12:39:58:620,
2213,12:39:58:625,
2299,12:39:58:630,
2099,12:39:58:635,
2033,12:39:58:640,
2394,12:39:58:645,
2128,12:39:58:650,
2327,12:39:58:655,
2023,12:39:58:660,
2133,12:39:58:665,
2451,12:39:58:670,
2423,12:39:58:675,
2609,12:39:58:680,
2285,12:39:58:685,
2183,12:39:58:690,
2359,12:39:58:695,
2162,12:39:58:701,
3181,12:39:58:705,
2476,12:39:58:710,
2607,12:39:58:715,
2555,12:39:58:720,
2277,12:39:58:725,
2206,12:39:58:731,
2401,12:39:58:735,
2747,12:39:58:740,
2975,12:39:58:745,
2797,12:39:58:750,
2863,12:39:58:755,
2675,12:39:58:760,
2842,12:39:58:765,
2893,12:39:58:770,
2725,12:39:58:775,
2730,12:39:58:780,
2651,12:39:58:785,
2655,12:39:58:790,
2802,12:39:58:796,
2642,12:39:58:801,
2734,12:39:58:805,
2534,12:39:58:810,
2691,12:39:58:815,
2727,12:39:58:820,
2662,12:39:58:826,
2832,12:39:58:830,
2549,12:39:58:835,
2635,12:39:58:840,
2647,12:39:58:845,
2607,12:39:58:850,
2695,12:39:58:858,
2384,12:39:58:860,
2589,12:39:58:865,
2590,12:39:58:870,
2559,12:39:58:875,
2523,12:39:58:880,
2347,12:39:58:885,
2478,12:39:58:890,
2529,12:39:58:895,
2509,12:39:58:900,
2485,12:39:58:905,
2251,12:39:58:910,
2471,12:39:58:915,
2495,12:39:58:920,
2397,12:39:58:925,
2449,12:39:58:930,
2335,12:39:58:935,
2397,12:39:58:940,
2349,12:39:58:945,
2367,12:39:58:951,
2396,12:39:58:955,
2175,12:39:58:960,
2131,12:39:58:965,
2253,12:39:58:970,
2270,12:39:58:975,
2307,12:39:58:981,
2915,12:39:58:985,
2466,12:39:58:990,
2351,12:39:58:996,
2393,12:39:59:001,
2455,12:39:59:006,
2284,12:39:59:013,
2415,12:39:59:016,
2416,12:39:59:021,
2333,12:39:59:026,
2439,12:39:59:031,
2238,12:39:59:036,
2348,12:39:59:043,
1975,12:39:59:046,
2239,12:39:59:051,
2263,12:39:59:055,
2078,12:39:59:060,
2230,12:39:59:065,
2225,12:39:59:070,
2223,12:39:59:081,
2249,12:39:59:081,
2118,12:39:59:085,
2319,12:39:59:090,
2193,12:39:59:095,
2251,12:39:59:100,
2295,12:39:59:105,
2066,12:39:59:111,
2243,12:39:59:116,
2205,12:39:59:121,
2182,12:39:59:126,
2255,12:39:59:131,
2147,12:39:59:136,
2254,12:39:59:141,
